palyer_id,game_id,team_id,goals
61651,3592132,31,1
143424,3592114,31,1
143424,3592124,31,1
340950,3651104,31,1
340950,3583483,31,1
340950,3583524,31,1
340950,3591982,31,1
340950,3592048,31,1
340950,3592034,31,1
340950,3592098,31,2
340950,3592132,31,1
340950,3592059,31,1
340950,3592087,31,1
340950,3592244,31,2
340950,3592284,31,1
340950,3592222,31,1
340950,3592215,31,1
480692,3651080,31,1
148455,3651040,31,1
480692,3651103,31,1
148455,3651064,31,2
148455,3651079,31,2
148455,3651120,31,1
148455,3651128,31,1
148455,3714220,31,1
480692,3773447,31,1
200512,3651064,31,1
200512,3651104,31,1
480692,3796969,31,1
148455,3583483,31,1
480692,3592106,31,1
200512,3773447,31,1
148455,3591994,31,1
148455,3592026,31,1
200512,3796967,31,1
480692,3592176,31,1
148455,3591964,31,1
200512,3796969,31,1
148455,3591982,31,1
148455,3592006,31,1
148455,3592020,31,1
200512,3583524,31,1
148455,3592048,31,3
480692,3592203,31,1
200512,3592026,31,1
200512,3591964,31,1
148455,3592034,31,1
480692,3592247,31,1
200512,3592006,31,1
148455,3592132,31,2
200512,3592020,31,1
148455,3592078,31,1
200512,3591974,31,1
148455,3592059,31,1
200512,3592034,31,1
148455,3592303,31,1
165793,3592034,31,1
148455,3592106,31,1
148455,3592191,31,2
200512,3592303,31,1
148455,3592176,31,1
165793,3592114,31,1
200512,3592106,31,1
148455,3592203,31,2
200512,3592191,31,2
200512,3592144,31,1
148455,3592241,31,1
200512,3592215,31,1
200512,3592203,31,1
200512,3592178,31,1
148368,3651128,31,1
200512,3592241,31,1
165793,3592229,31,1
131789,3651064,31,2
131789,3714220,31,1
148368,3591960,31,1
131789,3773451,31,2
148368,3592070,31,1
131789,3583483,31,1
131789,3592020,31,3
148368,3592264,31,1
131789,3592284,31,1
86202,3773448,631,1
86202,3591968,631,1
86202,3592033,631,1
196948,3788865,631,1
196948,3651091,631,1
157509,3591960,379,1
86202,3592179,631,1
346314,3651116,631,1
346314,3583478,631,1
346314,3592003,631,1
29241,3591968,631,1
29241,3592069,631,1
346314,3592243,631,1
29241,3592123,631,1
316125,3592003,631,1
316125,3592013,631,1
316125,3592044,631,1
181778,3588932,1041,1
112515,3583478,631,1
112515,3592252,631,1
112515,3592202,631,1
112515,3592287,631,1
57500,3714225,631,1
57500,3592175,631,1
472423,3651116,631,1
472423,3583519,631,1
225083,3591968,631,1
472423,3592044,631,1
472423,3591976,631,2
225083,3592033,631,1
102017,3651091,631,2
472423,3592142,631,1
102017,3591976,631,1
102017,3592095,631,1
102017,3592075,631,2
102017,3592151,631,2
51471,3592023,631,1
51471,3592303,631,1
131978,3592205,631,1
346483,3773448,631,1
346483,3592044,631,3
346483,3592135,631,1
346483,3592069,631,1
346483,3592075,631,1
346483,3592058,631,1
346483,3592243,631,1
346483,3592252,631,2
346483,3592206,631,1
319301,3592038,399,1
319301,3592306,399,1
319301,3592156,399,2
532826,3651135,985,1
532826,3583481,985,1
532826,3583526,985,1
532826,3592000,985,1
532826,3592015,985,1
532826,3592052,985,1
8198,3788848,985,1
8198,3651031,985,1
8198,3651072,985,1
8198,3651088,985,1
8198,3651096,985,2
8198,3651111,985,1
8198,3592028,985,2
8198,3591969,985,1
182877,3592007,368,1
8198,3591978,985,1
8198,3592134,985,2
8198,3592080,985,1
8198,3592298,985,1
8198,3592084,985,1
8198,3592236,985,3
8198,3592218,985,3
48280,3591978,985,1
8198,3592170,985,1
8198,3592202,985,1
8198,3592219,985,1
48280,3592220,985,1
341429,3592067,148,1
355915,3592073,148,1
341429,3592310,148,1
476344,3592251,148,1
282429,3592038,148,1
282429,3592148,148,1
171679,3592290,148,1
171679,3592251,148,1
192765,3592251,148,1
167799,3592008,148,1
167799,3592038,148,1
450936,3592017,1041,1
348795,3611488,1050,1
207929,3583528,29,1
46001,3592088,1010,1
46001,3592149,1010,1
91845,3583484,148,1
91845,3591998,148,1
91845,3591981,148,1
91845,3592017,148,1
91845,3592140,148,1
91845,3592067,148,1
91845,3592087,148,1
91845,3592253,148,1
91845,3592280,148,1
91845,3592290,148,1
91845,3592148,148,1
91845,3592254,148,2
91845,3592251,148,1
91845,3592164,148,3
91845,3592257,148,2
91845,3592247,148,1
91845,3592118,148,1
91845,3592260,148,2
284165,3592056,148,2
284165,3592251,148,1
431755,3651092,148,1
431755,3592107,148,1
431755,3592290,148,1
431755,3592164,148,1
431755,3592260,148,2
431755,3614734,148,1
93720,3592011,11,1
93720,3592071,11,1
93720,3592233,11,1
93720,3592155,11,1
320141,3592015,1003,1
42412,3592139,1003,1
215876,3592198,1003,1
262226,3592183,1003,1
249565,3583527,1003,1
249565,3592015,1003,1
249565,3592042,1003,1
249565,3592077,1003,2
249565,3592198,1003,1
475188,3592199,1003,1
61560,3591997,1003,1
129588,3614636,416,1
294057,3592042,1003,1
294057,3592097,1003,1
294057,3592139,1003,1
294057,3592077,1003,1
294057,3592208,1003,1
129588,3614745,416,1
294057,3592056,1003,1
294057,3592113,1003,1
294057,3592183,1003,1
294057,3592307,1003,1
294057,3592249,1003,1
294057,3592287,1003,1
294057,3592224,1003,1
398065,3591957,1003,1
398065,3592061,1003,1
398065,3592143,1003,1
398065,3592082,1003,1
398065,3592249,1003,2
246968,3592224,1003,2
406040,3592097,1003,1
295330,3592004,1003,1
406040,3592208,1003,1
406040,3592297,1003,1
406040,3592110,1003,1
295330,3592208,1003,1
406040,3592199,1003,1
406040,3592231,1003,1
295330,3592237,1003,1
295330,3592257,1003,1
365172,3592015,1003,1
365172,3592077,1003,1
197838,3583480,1003,1
197838,3591997,1003,1
365172,3592056,1003,1
365172,3592127,1003,1
197838,3591962,1003,1
197838,3591987,1003,2
197838,3592004,1003,1
197838,3592015,1003,1
197838,3592097,1003,2
365172,3592235,1003,1
197838,3592113,1003,1
197838,3592307,1003,2
197838,3592249,1003,2
197838,3592224,1003,1
413403,3592061,405,2
253677,3592031,405,1
215118,3592296,405,1
233124,3591988,405,1
250478,3592096,762,1
425334,3591961,405,1
425334,3592286,405,1
425334,3592296,405,1
425334,3592250,405,1
193116,3583485,405,1
193116,3592012,405,1
193116,3592096,405,1
447661,3592141,405,1
503749,3592041,405,1
447661,3592178,405,1
503749,3592057,405,1
503749,3592111,405,1
503749,3592156,405,2
503749,3592259,405,1
387626,3591961,405,1
321247,3591991,405,1
321247,3592125,405,1
80444,3592111,405,1
321247,3592200,405,1
80444,3592156,405,1
321247,3592081,405,1
80444,3592141,405,1
80444,3592296,405,1
80444,3592250,405,1
324358,3592008,405,1
324358,3591971,405,1
324358,3592031,405,1
324358,3592131,405,1
80444,3605305,405,1
324358,3592057,405,1
80444,3607570,405,1
183720,3583520,29,1
324358,3592286,405,1
324358,3592141,405,1
324358,3592272,405,1
324358,3592185,405,1
324358,3592200,405,1
324358,3592159,405,1
134294,3583485,405,1
134294,3583520,405,1
134294,3592012,405,1
134294,3592302,405,1
134294,3592141,405,1
134294,3592185,405,1
134294,3592200,405,1
118534,3592025,29,1
118534,3592190,29,1
118534,3592193,29,1
348623,3592262,29,1
348623,3592235,29,1
661053,3592058,29,1
578391,3592278,543,1
175446,3592271,543,1
175446,3592272,543,1
225161,3592012,543,1
225161,3592122,543,1
225161,3592110,543,1
225161,3592279,543,1
168157,3592256,543,1
168157,3592282,543,1
29364,3592308,543,1
29364,3592122,543,1
204103,3592120,131,1
256977,3592110,543,1
256977,3592279,543,1
292246,3788899,543,1
412669,3592271,543,1
206040,3591989,543,1
292246,3592030,543,1
412669,3592213,543,1
206040,3591980,543,1
292246,3592010,543,2
206040,3592040,543,1
292246,3592047,543,1
206040,3592120,543,1
487465,3592241,543,1
206040,3592256,543,1
206040,3592279,543,1
292246,3592158,543,1
121477,3592198,379,1
121477,3592109,379,1
48002,3592014,379,1
181380,3592069,379,1
92571,3583482,379,1
92571,3592262,379,1
468002,3591971,379,1
283628,3583482,379,1
283628,3592136,379,1
357662,3591971,379,1
283628,3592300,379,1
283628,3592293,379,1
283628,3592275,379,1
31835,3592300,379,1
293200,3592300,379,1
357885,3583527,379,1
357885,3591999,379,1
357885,3591971,379,1
357885,3591960,379,1
357885,3592119,379,1
357885,3592259,379,1
290532,3583482,379,1
290532,3583527,379,1
290532,3591969,379,1
135853,3592099,379,1
135853,3592069,379,1
135853,3592304,379,2
290532,3592263,379,1
290532,3592300,379,1
135853,3592277,379,1
290532,3592254,379,1
290532,3592277,379,2
314875,3592009,379,1
314875,3591971,379,1
314875,3592069,379,1
314875,3592089,379,2
314875,3592119,379,1
314875,3592212,379,1
314875,3592198,379,1
104124,3583482,379,1
104124,3583527,379,2
104124,3591999,379,1
314875,3592262,379,1
104124,3591986,379,1
314875,3592276,379,1
104124,3592050,379,1
314875,3592270,379,2
69015,3592259,379,1
104124,3592263,379,1
104124,3592304,379,1
104124,3592277,379,1
104124,3592182,379,1
212847,3592166,1237,1
212847,3592266,1237,1
119269,3583521,1237,1
148153,3592146,1237,1
134270,3592305,762,1
111195,3592182,1237,1
687626,3788884,1237,1
284857,3592187,1237,1
490307,3591974,1237,1
687626,3592187,1237,1
490307,3592154,1237,1
410425,3592281,1237,1
534033,3788889,1237,1
534033,3583477,1237,1
534033,3592043,1237,1
534033,3592305,1237,2
534033,3592281,1237,1
82873,3592187,1237,1
82873,3592182,1237,1
144028,3592022,1237,1
144028,3591974,1237,1
144028,3591953,1237,1
144028,3592163,1237,1
217115,3583477,1237,1
217115,3583521,1237,1
217115,3591962,1237,1
217115,3591984,1237,1
144028,3592154,1237,1
144028,3592255,1237,1
144028,3592281,1237,1
144028,3592187,1237,1
217115,3592136,1237,1
217115,3592066,1237,1
217115,3592163,1237,1
217115,3592266,1237,1
67063,3591962,1237,1
67063,3592188,1237,1
67063,3592127,1237,1
67063,3592192,1237,1
67063,3592184,1237,1
67063,3592182,1237,1
183318,3592036,762,1
135343,3592146,762,1
135343,3592251,762,1
162029,3592028,762,1
95810,3592273,762,1
95810,3592225,762,1
520624,3592309,762,1
520624,3592231,762,2
520624,3592283,762,1
340329,3592109,762,1
340329,3592285,762,1
520624,3592216,762,1
206225,3591953,762,1
346707,3591990,762,1
71292,3592059,762,1
71292,3592126,762,1
148262,3592010,1039,1
333241,3592036,762,1
333241,3592285,762,1
333241,3592283,762,2
272642,3591996,762,1
272642,3591966,762,1
199527,3583482,762,1
272642,3592036,762,1
272642,3592220,762,1
272642,3592116,762,1
146795,3592273,762,1
146795,3592146,762,1
123682,3583482,762,1
123682,3591996,762,1
272999,3592230,762,1
123682,3592017,762,1
123682,3592045,762,1
123682,3592138,762,1
123682,3592065,762,1
123682,3592195,762,2
108725,3591993,762,1
246291,3592005,399,1
108725,3591972,762,1
108725,3592032,762,1
246291,3592156,399,1
108725,3592309,762,1
108725,3592226,762,1
246291,3592160,399,1
448854,3583485,1010,1
448854,3591967,1010,1
448854,3592046,1010,1
448854,3592039,1010,1
448854,3592097,1010,1
448854,3592135,1010,1
448854,3592072,1010,1
448854,3592300,1010,1
448854,3592102,1010,1
448854,3592267,1010,1
91059,3592046,1010,3
91059,3592039,1010,1
91059,3592097,1010,1
459463,3583485,813,1
459463,3592068,813,1
459463,3592149,813,1
459463,3592248,813,2
626724,3592039,1010,1
626724,3592116,1010,1
410225,3788884,1010,1
410225,3583485,1010,1
410225,3591967,1010,2
410225,3591990,1010,1
626724,3592249,1010,1
410225,3592039,1010,1
424051,3588935,1010,1
469050,3592177,1132,1
469050,3592168,1132,1
173504,3583477,1132,1
74810,3592025,1132,1
74810,3592032,1132,1
74810,3592094,1132,1
40613,3592269,1132,1
214666,3592168,1132,1
102258,3591972,1132,1
293569,3592103,1132,1
293569,3592269,1132,1
14221,3592298,1132,1
14221,3592103,1132,1
234781,3591987,1132,1
234781,3592049,1132,2
234781,3591972,1132,1
234781,3592032,1132,1
234781,3592306,1132,1
234781,3592177,1132,1
234781,3592200,1132,1
234781,3592195,1132,1
228645,3971598,1132,2
228645,3592103,1132,1
228645,3592275,1132,1
53360,3592180,1132,1
53360,3592177,1132,1
63200,3592081,1132,1
101500,3591954,1132,1
101500,3592204,1132,1
15904,2594484,131,1
99922,2594503,131,1
99922,2594804,131,1
85370,2618556,131,1
18944,2618619,131,1
18944,2594721,131,1
18944,2594773,131,1
34495,2618619,131,1
7600,2594583,131,1
32467,2618578,131,2
32467,2594614,131,1
32467,2594661,131,1
32467,2594702,131,1
32467,2594731,131,1
32467,2594762,131,1
32467,2594804,131,1
32467,2594825,131,1
129473,2594836,131,1
28003,2618619,131,2
28003,2618634,131,1
28003,2645809,131,2
28003,2645817,131,1
44352,2618544,131,1
44352,2618556,131,1
44352,2618602,131,1
28003,2594493,131,1
44352,2618619,131,2
68290,2618602,131,2
28003,2594503,131,2
44352,2645817,131,1
44352,2675295,131,2
44352,2594471,131,1
68290,2645817,131,1
28003,2594593,131,1
44352,2594522,131,2
44352,2594541,131,1
28003,2594614,131,1
44352,2594551,131,3
68290,2594503,131,1
44352,2594561,131,1
28003,2594656,131,3
44352,2594572,131,1
28003,2594661,131,1
68290,2594531,131,1
44352,2594583,131,2
28003,2594674,131,1
68290,2594541,131,4
44352,2594593,131,1
68290,2594561,131,1
44352,2594604,131,1
28003,2594683,131,1
28003,2594702,131,1
68290,2594572,131,2
28003,2594625,131,2
44352,2594635,131,2
68290,2594583,131,1
223725,2594674,131,1
68290,2594593,131,2
44352,2594661,131,3
28003,2594731,131,3
44352,2594683,131,1
28003,2594752,131,1
44352,2594693,131,1
44352,2594702,131,3
28003,2594794,131,1
28003,2594804,131,1
44352,2594625,131,1
68290,2594656,131,1
223725,2594741,131,1
28003,2594815,131,1
223725,2594752,131,1
68290,2594661,131,1
44352,2594712,131,1
44352,2594741,131,1
68290,2594702,131,1
28003,2594836,131,1
44352,2594804,131,4
68290,2594712,131,1
44352,2594815,131,4
44352,2594825,131,1
44352,2594836,131,2
68290,2594752,131,2
44352,2594846,131,3
68290,2594762,131,1
68290,2594804,131,1
68290,2594815,131,1
68290,2594836,131,1
21369,2594731,131,1
21369,2594752,131,1
25557,2690027,418,1
25557,2594573,418,1
25557,2594754,418,1
14132,2594744,418,1
58884,2618595,418,1
44501,2594545,418,1
44501,2594554,418,1
221316,2594631,418,1
221316,2594782,418,1
221316,2594801,418,1
221316,2594811,418,1
145707,2594554,418,1
145707,2594621,418,1
138927,2618610,418,1
88103,2645815,418,1
27992,2618610,418,1
88103,2594488,418,2
88103,2594573,418,1
27992,2594697,418,1
88103,2594687,418,1
88103,2594706,418,1
85288,2594564,418,1
27992,2594801,418,1
88103,2594782,418,1
88103,2594792,418,1
85288,2594735,418,1
51471,2618627,418,1
85288,2594792,418,1
31909,2594706,418,1
16306,2594754,418,1
134936,2645807,418,1
134936,2594545,418,1
134936,2594564,418,1
134936,2594744,418,1
134936,2594763,418,1
134936,2594782,418,1
39381,2594488,418,2
8198,2618536,418,3
8198,2618566,418,2
39381,2594592,418,1
39381,2594602,418,1
39381,2594621,418,4
8198,2618610,418,2
8198,2618627,418,4
8198,2645807,418,1
39381,2594642,418,1
8198,2645815,418,1
39381,2594652,418,3
39381,2594669,418,1
8198,2675297,418,3
8198,2594497,418,5
39381,2594744,418,1
8198,2594545,418,1
39381,2594763,418,1
8198,2594554,418,1
8198,2594564,418,1
39381,2594792,418,1
39381,2594811,418,2
8198,2594592,418,1
8198,2594602,418,1
39381,2594821,418,1
8198,2594621,418,2
8198,2594631,418,2
8198,2594669,418,2
8198,2594687,418,3
8198,2594706,418,2
8198,2594716,418,1
8198,2594735,418,1
8198,2594744,418,4
8198,2594763,418,1
8198,2594773,418,1
8198,2594782,418,1
8198,2594792,418,1
8198,2594832,418,2
8198,2594842,418,2
18922,2618536,418,1
18922,2618627,418,3
18922,2594488,418,1
18922,2594497,418,1
18922,2594507,418,1
18922,2594516,418,2
18922,2594535,418,1
18922,2594602,418,2
18922,2594621,418,3
18922,2594642,418,1
18922,2594652,418,2
18922,2594669,418,2
18922,2594678,418,1
18922,2594687,418,1
18922,2594697,418,1
18922,2594763,418,1
18922,2594773,418,1
18922,2594792,418,1
18922,2594801,418,1
18922,2594832,418,1
98322,2594708,1049,1
98322,2594737,1049,1
98322,2594746,1049,1
250845,2594694,13,1
54928,2594609,13,1
21725,2594670,13,1
148928,2618590,13,1
148928,2618631,13,1
148928,2682240,13,1
148928,2594619,13,1
148928,2594694,13,1
148928,2594736,13,1
148928,2594757,13,1
230784,2594650,13,1
230784,2594778,13,1
16635,2594778,13,1
74229,2594483,13,1
74229,2594588,13,1
74229,2594683,13,1
74229,2594788,13,1
74229,2594799,13,1
22969,2594483,13,1
8538,2594567,13,1
214316,2618631,13,1
214316,2594535,13,1
266807,2618569,13,1
266807,2594504,13,1
214775,2618590,13,1
39151,2594575,13,1
266807,2594640,13,1
266807,2594757,13,1
266807,2594799,13,1
266807,2594820,13,1
34601,2594495,621,1
34601,2594569,621,1
34601,2594579,621,1
34601,2594638,621,1
34601,2594800,621,1
34601,2594828,621,1
34601,2594847,621,1
7767,2675295,13,1
125781,2618539,13,2
7767,2594493,13,1
7767,2594504,13,1
125781,2618614,13,2
125781,2675299,13,2
125781,2682242,13,1
125781,2594480,13,1
125781,2594514,13,2
7767,2594694,13,1
125781,2594546,13,1
7767,2594704,13,1
140776,2690027,13,1
125781,2594577,13,1
125781,2594598,13,1
7767,2594746,13,1
125781,2594609,13,1
125781,2594619,13,1
140776,2594556,13,1
7767,2594788,13,1
125781,2594640,13,1
7767,2594799,13,1
7767,2594809,13,1
125781,2594659,13,1
125781,2594670,13,2
7767,2594840,13,1
7767,2594849,13,1
140776,2594659,13,1
125781,2594725,13,1
125781,2594736,13,1
125781,2594746,13,1
125781,2594757,13,1
125781,2594767,13,1
125781,2594778,13,2
125781,2594788,13,1
125781,2594830,13,1
125781,2594849,13,1
74418,2618590,10948,1
74418,2594483,10948,1
74418,2594556,10948,1
88590,2594528,1049,1
88590,2594575,1049,1
182712,2618549,1049,1
221025,2618549,1049,1
182712,2594803,1049,1
221025,2594547,1049,1
221025,2594832,1049,1
59561,2594537,1049,1
59561,2594547,1049,1
59561,2594575,1049,2
59561,2594642,1049,1
59561,2594718,1049,1
59561,2594784,1049,1
59561,2594813,1049,1
203378,2594566,1049,1
57162,2618563,1049,1
57162,2618585,1049,1
57162,2594566,1049,1
131505,2594775,1049,1
131505,2594832,1049,1
255653,2594604,1049,1
255653,2594623,1049,1
255653,2594718,1049,1
255653,2594794,1049,1
126716,2594499,1049,1
126716,2594556,1049,1
126716,2594566,1049,1
126716,2594575,1049,2
126716,2594585,1049,1
126716,2594623,1049,1
126716,2594642,1049,1
126716,2594663,1049,1
126716,2594803,1049,3
126716,2594813,1049,1
18644,2594490,1049,1
18644,2594663,1049,1
18644,2594680,1049,1
18644,2594708,1049,1
18644,2594784,1049,1
37712,2594692,368,1
43264,2618600,368,1
349836,2594837,8519,1
93935,2594594,368,1
172181,2604107,368,1
71905,2594816,368,1
58949,2618542,368,1
58949,2618593,368,1
73734,2594492,368,1
73734,2594521,368,1
58949,2594521,368,1
58949,2594552,368,1
58949,2594682,368,1
73734,2594711,368,1
58949,2594753,368,1
65467,2594531,368,1
65467,2594605,368,1
65467,2594682,368,1
65467,2594711,368,1
65467,2594753,368,1
65467,2594795,368,1
65467,2594805,368,1
18006,2594531,368,1
12249,2618542,368,1
12249,2618617,368,1
12249,2594552,368,1
67082,2618617,368,1
12249,2594573,368,1
12249,2594636,368,1
165007,2594544,1050,1
12249,2594701,368,1
12249,2594742,368,1
165007,2594622,1050,2
67082,2594647,368,1
67082,2594721,368,1
165007,2594781,1050,1
7717,2594753,368,1
35564,2618633,368,1
35564,2594502,368,1
105521,2594573,416,1
35564,2594563,368,1
35564,2594573,368,1
105521,2594636,416,1
105521,2604166,416,1
27389,2618542,368,1
105521,2604223,416,2
35564,2594732,368,1
105521,2604263,416,2
27389,2594521,368,1
27389,2594542,368,1
27389,2594552,368,3
268958,2594847,368,1
27389,2594615,368,2
27389,2594657,368,2
27389,2594662,368,2
27389,2594682,368,1
27389,2594701,368,1
27389,2594774,368,1
27389,2594784,368,1
27389,2594816,368,1
176553,2594537,621,1
176553,2594619,621,1
176553,2594675,621,1
255501,2594780,621,1
52469,2594629,621,1
52469,2594819,621,1
54235,2594727,621,1
54235,2594738,621,1
47647,2594706,621,1
96718,2594748,621,1
51474,2594759,621,1
40888,2594748,621,1
156814,2594706,621,1
156814,2594769,621,1
255508,2594548,621,1
255508,2594569,621,2
255508,2594579,621,1
255508,2594629,621,1
255508,2594648,621,1
255508,2594685,621,1
255508,2594790,621,1
54245,2594537,621,1
54245,2594558,621,1
54245,2594819,621,1
29124,2594495,621,2
29124,2594506,621,1
29124,2594537,621,1
29124,2594548,621,1
29124,2594558,621,2
29124,2594600,621,3
29124,2594648,621,1
29124,2594675,621,2
29124,2594727,621,1
29124,2594738,621,3
29124,2594828,621,1
29124,2594847,621,2
192736,2594516,621,1
192736,2594675,621,1
192736,2594727,621,1
192736,2594759,621,2
45653,2594677,1050,1
73250,2594506,1050,1
73250,2594563,1050,1
44412,2594506,1050,1
44412,2594632,1050,1
44412,2594643,1050,2
44412,2594686,1050,1
65318,2594582,1050,1
188854,2594496,1050,1
188854,2594677,1050,1
221899,2594506,1050,1
208890,2594496,1050,1
221899,2594525,1050,1
221899,2594724,1050,1
208890,2594822,1050,1
45383,2594724,1050,1
45383,2594772,1050,1
45383,2594791,1050,1
45383,2594822,1050,1
195171,2594724,1050,1
34870,2594478,1050,1
34870,2594487,1050,1
34870,2594611,1050,1
34870,2594705,1050,1
34870,2594772,1050,1
158863,2594688,681,1
229804,2594641,681,1
131090,2594698,681,1
131090,2594745,681,1
59344,2594555,681,1
15693,2594584,681,1
15693,2594666,681,1
15693,2594688,681,1
51426,2594774,681,1
59375,2594793,681,1
28171,2594829,1084,1
35773,2594555,681,2
35773,2594679,681,1
35773,2594698,681,1
35773,2594802,681,1
139396,2594631,681,1
139396,2594641,681,1
351478,2594698,681,1
351478,2594707,681,2
351478,2594783,681,1
351478,2594831,681,1
351478,2594841,681,1
58345,2594508,681,1
37501,2594508,681,1
58345,2594651,681,2
37501,2594517,681,3
37501,2594536,681,1
37501,2594555,681,1
37501,2594565,681,2
58345,2594698,681,2
37501,2594584,681,1
58345,2594707,681,1
58345,2594717,681,1
37501,2594603,681,2
37501,2594612,681,1
37501,2594726,681,1
289236,2594831,681,1
263727,2594655,714,1
39907,2594769,714,1
39907,2594779,714,1
39907,2594788,714,1
65243,2594750,714,1
63290,2594550,714,1
58799,2594475,714,1
296622,2594719,714,1
246277,2594729,714,1
296622,2594807,714,1
296622,2594845,714,2
73636,2594508,714,1
73636,2594579,714,1
73636,2594589,714,2
73636,2594665,714,1
73636,2594750,714,1
73636,2594798,714,1
37834,2594487,714,1
37834,2594539,714,1
37834,2594550,714,1
37834,2594570,714,1
37834,2594627,714,1
37834,2594677,714,1
37834,2594769,714,1
37834,2594826,714,1
177467,2594508,714,1
177467,2594608,714,1
177467,2594677,714,1
177467,2594729,714,2
177467,2594845,714,2
137174,2594548,897,1
137174,2594624,897,1
64411,2594510,897,1
72189,2594614,897,1
72189,2594709,897,1
81532,2594500,897,1
81532,2594747,897,1
81532,2594776,897,1
128220,2594500,897,1
128220,2594510,897,1
128220,2594643,897,1
128220,2594666,897,1
128220,2594700,897,1
128220,2594766,897,1
174344,2594519,897,1
174344,2594538,897,1
174344,2594690,897,1
174344,2594709,897,1
174344,2594833,897,1
73185,2594490,897,1
73185,2594500,897,1
73185,2594529,897,2
73185,2594548,897,1
73185,2594567,897,1
73185,2594576,897,1
73185,2594586,897,1
73185,2594595,897,1
73185,2594605,897,1
73185,2594614,897,1
73185,2594624,897,1
73185,2594680,897,1
73185,2594690,897,1
73185,2594747,897,1
73185,2594785,897,1
73185,2594833,897,1
242548,2594519,897,1
242548,2594747,897,1
242548,2594814,897,1
66112,2594634,1533,1
66112,2594645,1533,1
66112,2594694,1533,1
71671,2594738,897,1
71671,2594795,897,1
197545,2594645,1533,1
197545,2594772,1533,1
266795,2594477,1533,1
266795,2594751,1533,1
266795,2594793,1533,1
44073,2594477,1533,1
44073,2594485,1533,1
44073,2594645,1533,1
44073,2594814,1533,1
81988,2594571,1533,2
81988,2594582,1533,1
81988,2594613,1533,1
81988,2594667,1533,2
81988,2594793,1533,1
81988,2594835,1533,1
81988,2594845,1533,1
74954,2594485,1533,1
74954,2594532,1533,1
74954,2594571,1533,1
130360,2604234,4102,1
74954,2594713,1533,1
130360,2604346,4102,2
51559,2594477,5358,1
85324,2594513,1533,2
85324,2594523,1533,1
85324,2594532,1533,1
85324,2594542,1533,1
85324,2594551,1533,1
85324,2594603,1533,1
85324,2594634,1533,1
85324,2594645,1533,1
85324,2594655,1533,1
85324,2594667,1533,2
85324,2594675,1533,2
85324,2594684,1533,1
85324,2594703,1533,1
85324,2594761,1533,1
85324,2594845,1533,1
1726,2594540,150,1
113133,2594720,150,1
113133,2594740,150,1
113133,2594844,150,1
30584,2594709,150,1
30584,2594740,150,1
200558,2594519,150,1
77737,2594749,150,1
77737,2594797,150,1
177862,2594709,150,1
72779,2594678,150,1
7663,2594530,150,1
57825,2594607,150,1
25316,2594478,150,1
25316,2594498,150,1
25316,2594530,150,1
25316,2594540,150,1
25316,2594559,150,1
25316,2594569,150,1
25316,2594578,150,1
25316,2594597,150,1
61401,2594550,42814,1
25316,2594688,150,1
25316,2594699,150,1
25316,2594730,150,2
25316,2594740,150,1
25316,2594749,150,1
25316,2594759,150,1
25316,2594778,150,1
25316,2594787,150,1
25316,2594835,150,1
25316,2594844,150,1
64598,2594549,2448,1
175921,2594510,2448,1
175921,2594539,2448,1
54231,2594669,2448,1
54231,2594805,2448,1
226074,2594539,2448,1
226074,2594568,2448,1
226074,2594710,2448,1
89473,2594549,2448,1
234523,2594510,2448,2
138935,2594834,2448,1
138935,2594843,2448,1
234523,2594606,2448,3
234523,2594644,2448,1
234523,2594679,2448,3
234523,2594689,2448,1
234523,2594767,2448,1
277093,2594530,2448,1
277093,2594596,2448,1
228761,2594520,2448,1
277093,2594625,2448,1
277093,2594720,2448,1
277093,2594729,2448,2
277093,2594767,2448,1
322917,2594679,2448,1
228761,2594700,2448,1
137704,2594549,2448,1
228761,2594796,2448,1
228761,2594824,2448,1
228761,2594843,2448,1
26199,2594474,3368,1
137704,2594710,2448,1
71394,2594679,2448,1
71394,2594824,2448,1
26199,2594850,3368,1
129386,2594587,3368,1
58281,2594618,3368,1
25412,2594664,3368,1
262980,2594608,3368,1
8060,2594798,3368,1
263856,2594492,3368,1
28005,2594714,3368,1
263856,2594576,3368,1
213260,2594808,3368,1
28005,2604037,3368,1
19104,2594682,3368,1
252677,2594513,3368,1
19104,2594756,3368,1
19104,2594766,3368,1
243541,2594513,3368,1
19104,2594798,3368,1
243541,2594534,3368,1
19104,2594840,3368,1
252677,2594660,3368,1
243541,2594587,3368,2
252677,2594664,3368,1
252677,2594672,3368,2
252677,2594714,3368,1
243541,2594660,3368,1
243541,2594664,3368,1
243541,2594672,3368,1
243541,2594735,3368,1
243541,2594745,3368,1
246291,2594641,367,1
246291,2594663,367,1
35540,2594503,3368,1
35540,2594819,3368,1
35540,2594840,3368,1
13872,2594751,367,1
13872,2594770,367,1
71904,2594621,367,1
8198,2754187,418,1
8198,2754900,418,1
8198,2840937,418,2
39381,2755705,418,1
8198,2840941,418,3
8198,2849342,418,3
8198,2853591,418,2
8198,2718728,418,1
39381,2718708,418,2
8198,2718781,418,1
8198,2718802,418,3
8198,2718823,418,3
8198,2718833,418,2
39381,2718770,418,1
8198,2718875,418,1
8198,2718886,418,1
39381,2718812,418,2
8198,2718898,418,1
8198,2718918,418,1
8198,2718865,418,1
8198,2718939,418,1
8198,2718950,418,2
