agent_id,agent_name,player_id,season
190,CAA Stellar,249089,2019
2295,ROOF,320411,2019
4142,Unique Sports Group,29975,2019
440,Wasserman,562254,2019
440,Wasserman,146795,2019
4611,Panthera Sports,355861,2019
641,YMU Group,469064,2019
2295,ROOF,87672,2019
4142,Unique Sports Group,277033,2019
440,Wasserman,3875,2019
440,Wasserman,398402,2019
4142,Unique Sports Group,655835,2019
4142,Unique Sports Group,99397,2019
199,Sports360 GmbH,135343,2019
728,SPOCS Global Sports,74960,2019
440,Wasserman,127108,2019
190,CAA Stellar,98240,2019
2722,Universal Twenty Two,85475,2019
4142,Unique Sports Group,183318,2019
190,CAA Stellar,484389,2019
4142,Unique Sports Group,170321,2019
586,SEG,312553,2019
4142,Unique Sports Group,186368,2019
190,CAA Stellar,162029,2019
440,Wasserman,61644,2019
4142,Unique Sports Group,206225,2019
190,CAA Stellar,71292,2019
586,SEG,507235,2019
586,SEG,256773,2019
1,ROGON,333241,2019
4142,Unique Sports Group,196522,2019
190,CAA Stellar,48066,2019
1292,Solbakken / Player ...,73517,2019
190,CAA Stellar,110867,2019
3703,ProStar,293257,2019
440,Wasserman,253677,2019
440,Wasserman,324223,2019
641,YMU Group,73482,2019
190,CAA Stellar,413403,2019
440,Wasserman,354352,2019
440,Wasserman,626888,2019
4064,Libera Sports,243633,2019
190,CAA Stellar,324882,2019
4142,Unique Sports Group,503749,2019
190,CAA Stellar,203460,2019
440,Wasserman,504856,2019
4142,Unique Sports Group,314268,2019
1881,Sport Cover,232271,2019
5078,ARETÉ,129078,2019
190,CAA Stellar,340322,2019
4142,Unique Sports Group,346779,2019
2295,ROOF,37304,2019
4611,Panthera Sports,346482,2019
440,Wasserman,61814,2019
190,CAA Stellar,148153,2019
4434,OmniSports,533523,2019
440,Wasserman,386201,2019
13,LIAN Sports Group,536521,2019
5041,AC Talent,433976,2019
190,CAA Stellar,123951,2019
1385,Scoutpush by Dudu ...,44741,2019
4142,Unique Sports Group,49755,2019
4434,OmniSports,427927,2019
8547,Dirk Hebel,512175,2019
3654,Go Pro Sport ...,147094,2019
4142,Unique Sports Group,484551,2019
2252,HCM Sports ...,430824,2019
11091,Archana Mahabiersing,166240,2019
206,P&P Sport ...,217115,2019
1406,YOU FIRST,177065,2019
4142,Unique Sports Group,45693,2019
9029,Refuel Performance ...,13572,2019
4142,Unique Sports Group,365544,2019
4142,Unique Sports Group,121477,2019
440,Wasserman,60744,2019
9029,Refuel Performance ...,38145,2019
440,Wasserman,120565,2019
10669,11MANGMT,295331,2019
190,CAA Stellar,45494,2019
440,Wasserman,183284,2019
4434,OmniSports,40204,2019
4173,SMI Sports ...,128904,2019
440,Wasserman,410436,2019
4142,Unique Sports Group,43763,2019
4142,Unique Sports Group,641441,2019
440,Wasserman,40613,2019
440,Wasserman,91317,2019
4142,Unique Sports Group,584769,2019
190,CAA Stellar,89231,2019
1061,World in Motion,29391,2019
440,Wasserman,447063,2019
3993,DC International ...,77812,2019
440,Wasserman,618901,2019
586,SEG,93831,2019
2295,ROOF,332341,2019
190,CAA Stellar,232418,2019
5078,ARETÉ,547534,2019
2295,ROOF,45760,2019
2722,Universal Twenty Two,321247,2019
190,CAA Stellar,246963,2019
199,Sports360 GmbH,140579,2019
4142,Unique Sports Group,434223,2019
4142,Unique Sports Group,159239,2019
190,CAA Stellar,258919,2019
440,Wasserman,123536,2019
4690,PURE,288259,2019
9029,Refuel Performance ...,526873,2019
13,LIAN Sports Group,324351,2019
440,Wasserman,212829,2019
190,CAA Stellar,13520,2019
4434,OmniSports,52495,2019
440,Wasserman,34349,2019
4142,Unique Sports Group,214928,2019
4142,Unique Sports Group,128909,2019
440,Wasserman,156941,2019
4142,Unique Sports Group,218087,2019
4142,Unique Sports Group,73547,2019
440,Wasserman,183299,2019
190,CAA Stellar,298477,2019
2654,Key United,252755,2019
413,Gestifute,238223,2020
440,Wasserman,221624,2020
413,Gestifute,258004,2020
190,CAA Stellar,566799,2020
440,Wasserman,14555,2020
440,Wasserman,177476,2020
413,Gestifute,54781,2020
413,Gestifute,182712,2020
190,CAA Stellar,609883,2020
1881,Sport Cover,157495,2020
9593,Footinveston,395239,2020
4016,KIN Partners,53622,2020
4142,Unique Sports Group,433183,2020
413,Gestifute,241641,2020
4611,Panthera Sports,128898,2020
13,LIAN Sports Group,442531,2020
5041,AC Talent,192279,2020
4142,Unique Sports Group,342050,2020
3625,FSB – ...,86202,2020
206,P&P Sport ...,526258,2020
4016,KIN Partners,196948,2020
190,CAA Stellar,316125,2020
13,LIAN Sports Group,112515,2020
440,Wasserman,131978,2020
4142,Unique Sports Group,472423,2020
190,CAA Stellar,202886,2020
440,Wasserman,503981,2020
7867,VPA Sports,51471,2020
190,CAA Stellar,423744,2020
2295,ROOF,309400,2020
10319,HZ INTERNATIONAL,217111,2020
199,Sports360 GmbH,170527,2020
2295,ROOF,331726,2020
1881,Sport Cover,179184,2020
190,CAA Stellar,258919,2020
190,CAA Stellar,30690,2020
4142,Unique Sports Group,495033,2020
2252,HCM Sports ...,184573,2020
440,Wasserman,117996,2020
190,CAA Stellar,183288,2020
4142,Unique Sports Group,477758,2020
847,Proeleven S.A.,357147,2020
4142,Unique Sports Group,392775,2020
4408,MRP.POSITIONUMBER,337800,2020
11284,DCGLOBALSL,348795,2020
3861,Muy Manero,284165,2020
4173,SMI Sports ...,559794,2020
413,Gestifute,525287,2020
190,CAA Stellar,39381,2020
190,CAA Stellar,205657,2020
2722,Universal Twenty Two,111873,2020
5078,ARETÉ,503769,2020
5041,AC Talent,210178,2020
190,CAA Stellar,253341,2020
190,CAA Stellar,88590,2020
190,CAA Stellar,300716,2020
4142,Unique Sports Group,94005,2020
4837,Goal Management,191217,2020
4837,Goal Management,547533,2020
2377,Signature - ISCM AG,111455,2020
5078,ARETÉ,506965,2020
440,Wasserman,470597,2020
176,Nordic Sky,316264,2020
10778,Tier One,285845,2020
5015,TFM Agency,655488,2020
8083,Premier Sports ...,58864,2020
190,CAA Stellar,130164,2020
2252,HCM Sports ...,75458,2020
4567,NINE Group,48870,2020
440,Wasserman,329813,2020
440,Wasserman,220755,2020
440,Wasserman,289446,2020
586,SEG,511552,2020
2773,11WINS,258883,2020
440,Wasserman,221025,2020
440,Wasserman,50362,2020
4142,Unique Sports Group,663225,2020
413,Gestifute,88103,2020
4142,Unique Sports Group,503733,2020
190,CAA Stellar,90466,2020
2773,11WINS,306024,2020
440,Wasserman,33713,2020
1,ROGON,91059,2020
206,P&P Sport ...,511550,2020
206,P&P Sport ...,16911,2020
190,CAA Stellar,203026,2020
5078,ARETÉ,698097,2020
440,Wasserman,645686,2020
4142,Unique Sports Group,503749,2020
440,Wasserman,731738,2020
440,Wasserman,698637,2020
190,CAA Stellar,203460,2020
728,SPOCS Global Sports,654177,2020
190,CAA Stellar,131996,2020
1817,Promoesport,176591,2020
728,SPOCS Global Sports,182201,2020
10778,Tier One,412660,2020
190,CAA Stellar,431422,2020
2295,ROOF,29692,2020
4142,Unique Sports Group,51321,2020
4142,Unique Sports Group,121477,2020
4142,Unique Sports Group,502065,2020
4142,Unique Sports Group,92571,2020
1881,Sport Cover,181380,2020
4142,Unique Sports Group,140191,2020
440,Wasserman,559130,2020
190,CAA Stellar,242606,2020
440,Wasserman,74223,2020
71,Int. Sport ...,283628,2020
190,CAA Stellar,520651,2020
190,CAA Stellar,43530,2020
190,CAA Stellar,405686,2020
3654,Go Pro Sport ...,147094,2020
2252,HCM Sports ...,430824,2020
206,P&P Sport ...,217115,2020
63,Gold Kick SA,345468,2020
190,CAA Stellar,52570,2020
1406,YOU FIRST,177065,2020
969,Fabryka Futbolu,243028,2020
4142,Unique Sports Group,99331,2020
190,CAA Stellar,163744,2020
190,CAA Stellar,421424,2020
3278,Classico,413032,2020
190,CAA Stellar,181579,2020
190,CAA Stellar,807318,2020
3223,Soccer Mondial AG,507472,2020
440,Wasserman,504856,2020
5078,ARETÉ,129078,2020
190,CAA Stellar,340322,2020
4142,Unique Sports Group,346779,2020
4611,Panthera Sports,346482,2020
2295,ROOF,37304,2020
4142,Unique Sports Group,99397,2020
728,SPOCS Global Sports,74960,2020
4142,Unique Sports Group,183318,2020
4173,SMI Sports ...,142389,2020
2722,Universal Twenty Two,85475,2020
199,Sports360 GmbH,135343,2020
190,CAA Stellar,98240,2020
4142,Unique Sports Group,170321,2020
190,CAA Stellar,162029,2020
4142,Unique Sports Group,206225,2020
586,SEG,256773,2020
190,CAA Stellar,71292,2020
1,ROGON,333241,2020
440,Wasserman,146795,2020
190,CAA Stellar,567576,2020
4142,Unique Sports Group,123682,2020
4142,Unique Sports Group,196522,2020
190,CAA Stellar,48066,2020
1061,World in Motion,116648,2020
5588,JP PACHON SPORTS,45882,2020
282,Rafaela Pimenta,120629,2020
190,CAA Stellar,260827,2020
4142,Unique Sports Group,406558,2020
282,Rafaela Pimenta,206746,2020
440,Wasserman,349701,2020
5078,ARETÉ,158623,2020
190,CAA Stellar,145466,2020
4142,Unique Sports Group,226973,2020
4142,Unique Sports Group,123275,2020
2295,ROOF,502074,2020
413,Gestifute,149716,2020
2295,ROOF,406040,2020
7631,Gelu Rodríguez,246291,2020
2773,11WINS,328784,2020
11148,GB1,421873,2020
2553,Forza Sports Group,410708,2020
770,FPA Fairplay Agency ...,129604,2020
190,CAA Stellar,351749,2020
4173,SMI Sports ...,559801,2020
190,CAA Stellar,67420,2020
440,Wasserman,734375,2020
586,SEG,92738,2020
440,Wasserman,121257,2020
190,CAA Stellar,533913,2020
190,CAA Stellar,431475,2020
440,Wasserman,532178,2020
4235,D20 Sports,411295,2020
413,Gestifute,173900,2020
190,CAA Stellar,183334,2020
440,Wasserman,474701,2020
190,CAA Stellar,45494,2020
440,Wasserman,183284,2020
9086,Connect Force,730893,2020
4611,Panthera Sports,52119,2020
2295,ROOF,85177,2020
4434,OmniSports,78959,2020
4142,Unique Sports Group,157506,2020
1,ROGON,146164,2020
4142,Unique Sports Group,61842,2020
8216,Paul Latouche,420002,2020
4690,PURE,288259,2020
440,Wasserman,108354,2020
1061,World in Motion,427568,2020
190,CAA Stellar,95435,2020
440,Wasserman,123536,2020
9029,Refuel Performance ...,526873,2020
190,CAA Stellar,61697,2020
4142,Unique Sports Group,214928,2020
4434,OmniSports,52495,2020
440,Wasserman,212829,2020
190,CAA Stellar,13520,2020
4142,Unique Sports Group,128909,2020
4142,Unique Sports Group,258885,2020
190,CAA Stellar,465717,2020
190,CAA Stellar,614826,2020
440,Wasserman,456877,2020
9029,Refuel Performance ...,113036,2020
4434,OmniSports,696589,2020
190,CAA Stellar,314183,2020
4173,SMI Sports ...,22614,2020
440,Wasserman,183299,2020
190,CAA Stellar,406636,2020
190,CAA Stellar,192080,2020
4173,SMI Sports ...,128904,2020
440,Wasserman,410436,2020
1061,World in Motion,285033,2020
4142,Unique Sports Group,43763,2020
4142,Unique Sports Group,433183,2021
4016,KIN Partners,53622,2021
190,CAA Stellar,661207,2021
190,CAA Stellar,203460,2021
413,Gestifute,241641,2021
4142,Unique Sports Group,680806,2021
190,CAA Stellar,568007,2021
1,ROGON,85864,2021
190,CAA Stellar,610849,2021
190,CAA Stellar,340918,2021
4142,Unique Sports Group,706815,2021
2295,ROOF,139208,2021
440,Wasserman,256178,2021
2654,Key United,541231,2021
190,CAA Stellar,503679,2021
190,CAA Stellar,357119,2021
2295,ROOF,696324,2021
587,Prosport ...,338070,2021
4142,Unique Sports Group,618495,2021
440,Wasserman,503680,2021
586,SEG,551001,2021
413,Gestifute,225693,2021
440,Wasserman,433188,2021
2295,ROOF,302215,2021
4610,The Player ...,60444,2021
2295,ROOF,61651,2021
586,SEG,618494,2021
190,CAA Stellar,344015,2021
2295,ROOF,565822,2021
4748,Match2gether,594721,2021
413,Gestifute,340950,2021
2295,ROOF,200512,2021
190,CAA Stellar,732119,2021
586,SEG,696326,2021
1,ROGON,131789,2021
13,LIAN Sports Group,442531,2021
5041,AC Talent,192279,2021
190,CAA Stellar,490606,2021
1061,World in Motion,116648,2021
3625,FSB – ...,86202,2021
4016,KIN Partners,196948,2021
206,P&P Sport ...,344596,2021
728,SPOCS Global Sports,224884,2021
190,CAA Stellar,316125,2021
13,LIAN Sports Group,112515,2021
440,Wasserman,670858,2021
4142,Unique Sports Group,472423,2021
190,CAA Stellar,148928,2021
4016,KIN Partners,599739,2021
7867,VPA Sports,51471,2021
440,Wasserman,131978,2021
190,CAA Stellar,202886,2021
190,CAA Stellar,423744,2021
190,CAA Stellar,697278,2021
1,ROGON,344830,2021
413,Gestifute,640026,2021
190,CAA Stellar,319301,2021
413,Gestifute,8198,2021
4142,Unique Sports Group,428016,2021
190,CAA Stellar,297212,2021
190,CAA Stellar,462698,2021
641,YMU Group,554173,2021
413,Gestifute,171679,2021
190,CAA Stellar,192765,2021
5078,ARETÉ,406638,2021
190,CAA Stellar,249126,2021
190,CAA Stellar,504051,2021
11284,DCGLOBALSL,348795,2021
4142,Unique Sports Group,392775,2021
4173,SMI Sports ...,559794,2021
3861,Muy Manero,284165,2021
2295,ROOF,565821,2021
190,CAA Stellar,203026,2021
190,CAA Stellar,627198,2021
206,P&P Sport ...,16911,2021
440,Wasserman,320141,2021
4142,Unique Sports Group,99331,2021
586,SEG,395797,2021
440,Wasserman,714458,2021
7562,FutureBall,293168,2021
440,Wasserman,505194,2021
190,CAA Stellar,413220,2021
413,Gestifute,215876,2021
440,Wasserman,341501,2021
440,Wasserman,533657,2021
586,SEG,840640,2021
440,Wasserman,475188,2021
190,CAA Stellar,583953,2021
2893,MARTIN RIHA,129588,2021
440,Wasserman,398065,2021
11470,BOIM FOOTBALL ...,246968,2021
4142,Unique Sports Group,867711,2021
2295,ROOF,406040,2021
2722,Universal Twenty Two,111873,2021
190,CAA Stellar,110867,2021
2252,HCM Sports ...,75458,2021
440,Wasserman,197838,2021
4434,OmniSports,610863,2021
190,CAA Stellar,413403,2021
440,Wasserman,253677,2021
586,SEG,646710,2021
440,Wasserman,354352,2021
440,Wasserman,626888,2021
5078,ARETÉ,670846,2021
190,CAA Stellar,324882,2021
440,Wasserman,645686,2021
5078,ARETÉ,698097,2021
4142,Unique Sports Group,503749,2021
4434,OmniSports,696589,2021
4142,Unique Sports Group,646658,2021
5078,ARETÉ,818237,2021
2722,Universal Twenty Two,321247,2021
190,CAA Stellar,131996,2021
4142,Unique Sports Group,533662,2021
10778,Tier One,412660,2021
4853,UKSPORTMANAGEMENT.CO...,14044,2021
190,CAA Stellar,130164,2021
440,Wasserman,289446,2021
586,SEG,511552,2021
413,Gestifute,539807,2021
413,Gestifute,578391,2021
4142,Unique Sports Group,504581,2021
440,Wasserman,485583,2021
413,Gestifute,225161,2021
413,Gestifute,231572,2021
440,Wasserman,168157,2021
413,Gestifute,415646,2021
413,Gestifute,29364,2021
1061,World in Motion,532541,2021
190,CAA Stellar,429014,2021
4434,OmniSports,614603,2021
413,Gestifute,256977,2021
413,Gestifute,204103,2021
413,Gestifute,412669,2021
413,Gestifute,487465,2021
2295,ROOF,29692,2021
282,Rafaela Pimenta,120629,2021
4142,Unique Sports Group,51321,2021
4142,Unique Sports Group,121477,2021
4142,Unique Sports Group,502065,2021
1881,Sport Cover,181380,2021
4142,Unique Sports Group,92571,2021
4142,Unique Sports Group,140191,2021
71,Int. Sport ...,283628,2021
440,Wasserman,559130,2021
190,CAA Stellar,698164,2021
6729,BS Group - BS Law,538994,2021
6670,Hernan Berman,135853,2021
3703,ProStar,69015,2021
190,CAA Stellar,403151,2021
4142,Unique Sports Group,104124,2021
190,CAA Stellar,148153,2021
4434,OmniSports,533523,2021
190,CAA Stellar,567597,2021
3694,UNIDOS,401604,2021
5041,AC Talent,433976,2021
3239,Fútbol División,687626,2021
969,Fabryka Futbolu,384461,2021
4142,Unique Sports Group,484551,2021
190,CAA Stellar,43530,2021
7012,PSM,776798,2021
641,YMU Group,724537,2021
206,P&P Sport ...,217115,2021
63,Gold Kick SA,345468,2021
1406,YOU FIRST,177065,2021
11091,Archana Mahabiersing,166240,2021
728,SPOCS Global Sports,74960,2021
641,YMU Group,648046,2021
4173,SMI Sports ...,142389,2021
4142,Unique Sports Group,99397,2021
4142,Unique Sports Group,183318,2021
199,Sports360 GmbH,135343,2021
190,CAA Stellar,98240,2021
2722,Universal Twenty Two,85475,2021
190,CAA Stellar,162029,2021
4142,Unique Sports Group,170321,2021
4142,Unique Sports Group,206225,2021
190,CAA Stellar,71292,2021
190,CAA Stellar,626291,2021
1,ROGON,333241,2021
190,CAA Stellar,567576,2021
440,Wasserman,146795,2021
4142,Unique Sports Group,123682,2021
7631,Gelu Rodríguez,246291,2021
4142,Unique Sports Group,196522,2021
2773,11WINS,328784,2021
1,ROGON,91059,2021
1406,YOU FIRST,459463,2021
2252,HCM Sports ...,252345,2021
11120,Teranga Sports,410225,2021
440,Wasserman,120565,2021
3933,DW Sports Management,424051,2021
440,Wasserman,410436,2021
190,CAA Stellar,45494,2021
190,CAA Stellar,192080,2021
1061,World in Motion,285033,2021
4142,Unique Sports Group,43763,2021
190,CAA Stellar,733430,2021
440,Wasserman,91317,2021
440,Wasserman,40613,2021
190,CAA Stellar,686839,2021
4434,OmniSports,214666,2021
4142,Unique Sports Group,584769,2021
4142,Unique Sports Group,49755,2021
4142,Unique Sports Group,234781,2021
10032,One II Agency,228645,2021
190,CAA Stellar,89231,2021
2295,ROOF,74857,2015
10818,CSG,704801,2021
2146,InterStarDeporte,99922,2015
2146,InterStarDeporte,69751,2015
5041,AC Talent,18944,2015
5041,AC Talent,32467,2015
1406,YOU FIRST,256120,2015
4610,The Player ...,129473,2015
4837,Goal Management,323740,2015
1817,Promoesport,88490,2015
440,Wasserman,199369,2015
4629,RR-Soccer ...,25557,2015
7515,Niagara Sports ...,246335,2015
413,Gestifute,14132,2015
1406,YOU FIRST,225657,2015
7515,Niagara Sports ...,58884,2015
5041,AC Talent,221316,2015
2722,Universal Twenty Two,27992,2015
413,Gestifute,88103,2015
413,Gestifute,85288,2015
199,Sports360 GmbH,31909,2015
7867,VPA Sports,51471,2015
176,Nordic Sky,316264,2015
190,CAA Stellar,39381,2015
413,Gestifute,8198,2015
6003,Eleven Talent Group,98322,2015
7515,Niagara Sports ...,282410,2015
5663,VIDA 11,250845,2015
190,CAA Stellar,148928,2015
6670,Hernan Berman,240900,2015
413,Gestifute,8538,2015
6003,Eleven Talent Group,214316,2015
9755,AREA SPORT TEAM,39151,2015
1406,YOU FIRST,214775,2015
440,Wasserman,227805,2015
1406,YOU FIRST,58115,2015
190,CAA Stellar,88590,2015
413,Gestifute,257851,2015
413,Gestifute,182712,2015
440,Wasserman,221025,2015
5041,AC Talent,59561,2015
1406,YOU FIRST,32522,2015
2722,Universal Twenty Two,56067,2015
1817,Promoesport,311680,2015
440,Wasserman,320259,2015
1817,Promoesport,372246,2015
413,Gestifute,361254,2015
1406,YOU FIRST,207302,2015
7515,Niagara Sports ...,18644,2015
1817,Promoesport,37712,2015
1817,Promoesport,226012,2015
1817,Promoesport,349836,2015
4629,RR-Soccer ...,268957,2015
1817,Promoesport,172181,2015
1017,Think Ball & Sports ...,54155,2015
1406,YOU FIRST,251846,2015
190,CAA Stellar,45184,2015
440,Wasserman,65467,2015
1406,YOU FIRST,199330,2015
1817,Promoesport,207922,2015
3384,GBG Global Business ...,188157,2015
4629,RR-Soccer ...,268958,2015
1406,YOU FIRST,156814,2015
2658,EGGO Asesores ...,158057,2015
1406,YOU FIRST,192736,2015
1817,Promoesport,30749,2015
282,Rafaela Pimenta,120629,2015
728,SPOCS Global Sports,44317,2015
2146,InterStarDeporte,44412,2015
1817,Promoesport,399775,2015
1817,Promoesport,263843,2015
190,CAA Stellar,195171,2015
190,CAA Stellar,229604,2015
11284,DCGLOBALSL,221986,2015
5527,CANTERA LATINA / ...,131090,2015
1817,Promoesport,73319,2015
440,Wasserman,355628,2015
1406,YOU FIRST,99352,2015
1406,YOU FIRST,177046,2015
5041,AC Talent,39907,2015
1406,YOU FIRST,69609,2015
1406,YOU FIRST,72310,2015
586,SEG,335245,2015
413,Gestifute,296622,2015
1406,YOU FIRST,177467,2015
5588,JP PACHON SPORTS,45882,2015
1406,YOU FIRST,27374,2015
1817,Promoesport,64411,2015
5041,AC Talent,7593,2015
847,Proeleven S.A.,72189,2015
1817,Promoesport,81532,2015
1406,YOU FIRST,128220,2015
190,CAA Stellar,413502,2015
7631,Gelu Rodríguez,66112,2015
2658,EGGO Asesores ...,248870,2015
5157,RGFOOTBALL,178425,2015
1406,YOU FIRST,62913,2015
1406,YOU FIRST,266795,2015
1817,Promoesport,176591,2015
3223,Soccer Mondial AG,74996,2015
79,ISM Int. Soccer ...,1726,2015
1406,YOU FIRST,350219,2015
1406,YOU FIRST,162074,2015
7424,AIM fútbol,209513,2015
7631,Gelu Rodríguez,286779,2015
440,Wasserman,230895,2015
1406,YOU FIRST,64598,2015
7631,Gelu Rodríguez,138935,2015
2258,GG11,234523,2015
1406,YOU FIRST,228761,2015
2146,InterStarDeporte,71394,2015
2146,InterStarDeporte,26199,2015
1817,Promoesport,129386,2015
1817,Promoesport,59349,2015
440,Wasserman,326416,2015
440,Wasserman,203778,2015
1817,Promoesport,125931,2015
847,Proeleven S.A.,225462,2015
1817,Promoesport,263856,2015
440,Wasserman,328480,2015
1817,Promoesport,212391,2015
7631,Gelu Rodríguez,246291,2015
413,Gestifute,8198,2016
190,CAA Stellar,39381,2016
413,Gestifute,88103,2016
176,Nordic Sky,316264,2016
5041,AC Talent,18944,2016
7515,Niagara Sports ...,128223,2016
413,Gestifute,85288,2016
586,SEG,146227,2016
1406,YOU FIRST,225020,2016
413,Gestifute,296622,2016
2295,ROOF,74857,2016
5041,AC Talent,126540,2016
2146,InterStarDeporte,69751,2016
5015,TFM Agency,58426,2016
5041,AC Talent,32467,2016
440,Wasserman,221025,2016
1406,YOU FIRST,256120,2016
4610,The Player ...,129473,2016
440,Wasserman,320259,2016
2146,InterStarDeporte,242532,2016
1553,Fernando Felicevich,60890,2016
413,Gestifute,361254,2016
1817,Promoesport,30749,2016
2146,InterStarDeporte,399776,2016
2146,InterStarDeporte,44412,2016
2146,InterStarDeporte,373353,2016
190,CAA Stellar,195171,2016
6003,Eleven Talent Group,98322,2016
4837,Goal Management,323740,2016
7515,Niagara Sports ...,282410,2016
440,Wasserman,323831,2016
190,CAA Stellar,127048,2016
1406,YOU FIRST,255995,2016
5041,AC Talent,192279,2016
190,CAA Stellar,262396,2016
1406,YOU FIRST,156814,2016
2658,EGGO Asesores ...,158057,2016
190,CAA Stellar,229604,2016
1406,YOU FIRST,192736,2016
11284,DCGLOBALSL,221986,2016
440,Wasserman,355628,2016
1406,YOU FIRST,99352,2016
13,LIAN Sports Group,126737,2016
1817,Promoesport,297194,2016
4610,The Player ...,92947,2016
190,CAA Stellar,63463,2016
7424,AIM fútbol,83895,2016
1817,Promoesport,207924,2016
1817,Promoesport,272679,2016
2252,HCM Sports ...,98596,2016
4064,Libera Sports,280701,2016
440,Wasserman,33210,2016
1817,Promoesport,58818,2016
1406,YOU FIRST,27374,2016
1817,Promoesport,64411,2016
5041,AC Talent,7593,2016
847,Proeleven S.A.,72189,2016
1817,Promoesport,127987,2016
1817,Promoesport,81532,2016
413,Gestifute,15568,2016
9732,Sport Yard,124550,2016
440,Wasserman,345654,2016
1406,YOU FIRST,177065,2016
190,CAA Stellar,413502,2016
1817,Promoesport,263843,2016
1406,YOU FIRST,319541,2016
1406,YOU FIRST,186891,2016
440,Wasserman,127142,2016
1406,YOU FIRST,350219,2016
1553,Fernando Felicevich,133089,2016
2258,GG11,234523,2016
5527,CANTERA LATINA / ...,131090,2016
5041,AC Talent,175323,2016
1406,YOU FIRST,72310,2016
1817,Promoesport,336869,2016
1406,YOU FIRST,177046,2016
586,SEG,335245,2016
5041,AC Talent,39907,2016
1817,Promoesport,28261,2016
440,Wasserman,141835,2016
1406,YOU FIRST,177467,2016
1406,YOU FIRST,58115,2016
1817,Promoesport,113045,2017
1406,YOU FIRST,156814,2017
4114,YSI Football ...,37917,2017
4629,RR-Soccer ...,217728,2017
1817,Promoesport,272679,2017
1817,Promoesport,583607,2017
1817,Promoesport,58818,2017
10591,SBB Global,479675,2017
7631,Gelu Rodríguez,66112,2017
1628,Gallea Gestion S.A,43256,2017
1817,Promoesport,349836,2017
4629,RR-Soccer ...,126625,2017
7424,AIM fútbol,40428,2017
4629,RR-Soccer ...,150948,2017
5041,AC Talent,18944,2018
5041,AC Talent,126540,2018
2146,InterStarDeporte,494880,2018
2146,InterStarDeporte,69751,2018
5041,AC Talent,341227,2018
7515,Niagara Sports ...,364240,2018
413,Gestifute,231572,2018
586,SEG,282721,2018
206,P&P Sport ...,362842,2018
5041,AC Talent,32467,2018
1553,Fernando Felicevich,37666,2018
6018,Excellence Sport,16922,2018
5041,AC Talent,331511,2018
4610,The Player ...,129473,2018
4837,Goal Management,282722,2018
7515,Niagara Sports ...,396341,2018
1406,YOU FIRST,396333,2018
5663,VIDA 11,250845,2018
2722,Universal Twenty Two,491693,2018
6003,Eleven Talent Group,242299,2018
190,CAA Stellar,148928,2018
2560,Kemari,205562,2018
13,LIAN Sports Group,36371,2018
7515,Niagara Sports ...,566036,2018
7515,Niagara Sports ...,58884,2018
5041,AC Talent,221316,2018
199,Sports360 GmbH,31909,2018
440,Wasserman,369081,2018
2722,Universal Twenty Two,27992,2018
413,Gestifute,85288,2018
7631,Gelu Rodríguez,261503,2018
190,CAA Stellar,39381,2018
5015,TFM Agency,371998,2018
1406,YOU FIRST,339707,2018
440,Wasserman,227805,2018
1406,YOU FIRST,225020,2018
413,Gestifute,296622,2018
8509,VV Consulting,346289,2018
7631,Gelu Rodríguez,458466,2018
413,Gestifute,35939,2018
413,Gestifute,257851,2018
1881,Sport Cover,127189,2018
190,CAA Stellar,63463,2018
1817,Promoesport,372246,2018
2146,InterStarDeporte,495629,2018
5041,AC Talent,59561,2018
6003,Eleven Talent Group,98322,2018
5041,AC Talent,328914,2018
440,Wasserman,320259,2018
413,Gestifute,225122,2018
4142,Unique Sports Group,64000,2018
4629,RR-Soccer ...,251892,2018
2553,Forza Sports Group,263361,2018
1817,Promoesport,469737,2018
4610,The Player ...,92947,2018
1817,Promoesport,37712,2018
1406,YOU FIRST,461866,2018
6670,Hernan Berman,45319,2018
190,CAA Stellar,202984,2018
13,LIAN Sports Group,317482,2018
190,CAA Stellar,376486,2018
1817,Promoesport,88490,2018
1881,Sport Cover,146854,2018
190,CAA Stellar,229604,2018
413,Gestifute,198008,2018
440,Wasserman,355628,2018
1406,YOU FIRST,428948,2018
7631,Gelu Rodríguez,246291,2018
1406,YOU FIRST,517842,2018
5041,AC Talent,351809,2018
1406,YOU FIRST,289286,2018
1406,YOU FIRST,99352,2018
1406,YOU FIRST,465967,2018
1406,YOU FIRST,594926,2018
282,Rafaela Pimenta,177847,2018
13,LIAN Sports Group,126737,2018
440,Wasserman,616369,2018
2146,InterStarDeporte,101118,2018
4837,Goal Management,286415,2018
2146,InterStarDeporte,401624,2018
2146,InterStarDeporte,99922,2018
1406,YOU FIRST,27374,2018
440,Wasserman,80293,2018
1817,Promoesport,129386,2018
10158,PCR Sports,100131,2018
1406,YOU FIRST,32522,2018
1817,Promoesport,429901,2018
11284,DCGLOBALSL,348795,2018
1406,YOU FIRST,256120,2018
1406,YOU FIRST,354741,2018
2258,GG11,234523,2018
190,CAA Stellar,262396,2018
190,CAA Stellar,447052,2018
1406,YOU FIRST,192736,2018
1406,YOU FIRST,340205,2018
728,SPOCS Global Sports,181619,2018
2234,FairSport,192735,2018
4097,FOOTALENT,137616,2018
190,CAA Stellar,319859,2018
2146,InterStarDeporte,309110,2018
2146,InterStarDeporte,423444,2018
9355,AIS Football,396894,2018
