url,error,status,user
https://www.transfermarkt.com/james-tomkins/leistungsdatendetails/spieler/61592/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"
https://www.transfermarkt.com/alex-song/leistungsdatendetails/spieler/27394/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
https://www.transfermarkt.com/mark-noble/leistungsdatendetails/spieler/31835/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
https://www.transfermarkt.com/pedro-obiang/leistungsdatendetails/spieler/101213/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
https://www.transfermarkt.com/sam-byram/leistungsdatendetails/spieler/236953/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
https://www.transfermarkt.com/george-dobson/leistungsdatendetails/spieler/292734/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/74.0.3729.157 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/229.0.0.35.117;]"
https://www.transfermarkt.com/amos-nasha/leistungsdatendetails/spieler/242648/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
https://www.transfermarkt.com/diego-poyet/leistungsdatendetails/spieler/183286/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
https://www.transfermarkt.com/morgan-amalfitano/leistungsdatendetails/spieler/39883/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
https://www.transfermarkt.com/victor-moses/leistungsdatendetails/spieler/59866/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
https://www.transfermarkt.com/dimitri-payet/leistungsdatendetails/spieler/37647/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
https://www.transfermarkt.com/manuel-lanzini/leistungsdatendetails/spieler/135853/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
https://www.transfermarkt.com/kevin-nolan/leistungsdatendetails/spieler/3950/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
https://www.transfermarkt.com/elliot-lee/leistungsdatendetails/spieler/229826/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0
https://www.transfermarkt.com/marcus-browne/leistungsdatendetails/spieler/391470/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"
https://www.transfermarkt.com/martin-samuelsen/leistungsdatendetails/spieler/234807/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
https://www.transfermarkt.com/djair-parfitt-williams/leistungsdatendetails/spieler/345961/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
https://www.transfermarkt.com/enner-valencia/leistungsdatendetails/spieler/139503/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36"
https://www.transfermarkt.com/matt-jarvis/leistungsdatendetails/spieler/15921/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
https://www.transfermarkt.com/andy-carroll/leistungsdatendetails/spieler/48066/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0
https://www.transfermarkt.com/emmanuel-emenike/leistungsdatendetails/spieler/120630/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0
https://www.transfermarkt.com/michail-antonio/leistungsdatendetails/spieler/104124/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
https://www.transfermarkt.com/modibo-maiga/leistungsdatendetails/spieler/46831/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
https://www.transfermarkt.com/josh-cullen/leistungsdatendetails/spieler/242606/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
https://www.transfermarkt.com/jordan-brown/leistungsdatendetails/spieler/242603/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
https://www.transfermarkt.com/tim-krul/leistungsdatendetails/spieler/33027/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15"
https://www.transfermarkt.com/nikica-jelavic/leistungsdatendetails/spieler/25742/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
https://www.transfermarkt.com/rob-elliot/leistungsdatendetails/spieler/39037/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0
https://www.transfermarkt.com/chancel-mbemba/leistungsdatendetails/spieler/203348/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
https://www.transfermarkt.com/diafra-sakho/leistungsdatendetails/spieler/120610/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Linux; Android 8.1.0; ATAB NANO Build/OPM2.171019.026.V1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.93 Mobile Safari/537.36"
https://www.transfermarkt.com/freddie-woodman/leistungsdatendetails/spieler/226049/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"
https://www.transfermarkt.com/fabricio-coloccini/leistungsdatendetails/spieler/6150/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36"
https://www.transfermarkt.com/mauro-zarate/leistungsdatendetails/spieler/26456/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0
https://www.transfermarkt.com/karl-darlow/leistungsdatendetails/spieler/99397/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
https://www.transfermarkt.com/christian-fuchs/leistungsdatendetails/spieler/6636/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"
https://www.transfermarkt.com/ben-chilwell/leistungsdatendetails/spieler/316125/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
https://www.transfermarkt.com/ibrahim-afellay/leistungsdatendetails/spieler/15760/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
https://www.transfermarkt.com/stephen-ireland/leistungsdatendetails/spieler/34838/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
https://www.transfermarkt.com/marvin-emnes/leistungsdatendetails/spieler/37787/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
https://www.transfermarkt.com/costel-pantilimon/leistungsdatendetails/spieler/47659/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
https://www.transfermarkt.com/giedrius-arlauskis/leistungsdatendetails/spieler/69001/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
https://www.transfermarkt.com/heurelho-gomes/leistungsdatendetails/spieler/19059/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
https://www.transfermarkt.com/rene-gilmartin/leistungsdatendetails/spieler/66518/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
https://www.transfermarkt.com/luke-simpson/leistungsdatendetails/spieler/223790/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0
https://www.transfermarkt.com/sebastian-prodl/leistungsdatendetails/spieler/37981/plus/1?saison=2015&verein=&liga=&wettbewerb=&pos=&trainer_id=,e,403,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"
